"","loan_installements_id","installment_number","loan_request_id","installment_amount","due_amount","penalty_accumulated","installment_due_date","penalty_paid","last_payment_date","created_date.x","updated_date","updated_by","extension_due_date","penalty_calculation_date","created_date.y"
"127",298,1,5890,6666,0,267,"2016-11-13 12:00:00",267,"2017-01-18 00:00:00","2016-10-12 10:00:23","2017-01-18 03:38:10",3,"2016-11-20 12:00:00","2016-11-21 00:10:30","2016-10-12 10:00:23"
"128",299,3,5890,6668,0,0,"2017-01-12 12:00:00",0,"2017-01-18 00:00:00","2016-10-12 10:00:23","2017-01-18 03:38:10",3,"2017-01-19 12:00:00",NA,"2016-10-12 10:00:23"
"129",300,2,5890,6666,0,0,"2016-12-13 12:00:00",0,"2016-12-13 00:00:00","2016-10-12 10:00:23","2016-12-13 05:38:10",3,"2016-12-20 12:00:00",NA,"2016-10-12 10:00:23"
"130",319,2,6009,11666,0,0,"2016-12-12 12:00:01",0,"2016-11-03 00:00:00","2016-10-13 12:50:18","2016-11-03 08:36:31",3,"2016-12-19 12:00:01",NA,"2016-10-13 12:50:18"
"131",320,3,6009,11668,0,0,"2017-01-11 12:00:01",0,"2016-11-03 00:00:00","2016-10-13 12:50:18","2016-11-03 08:36:31",3,"2017-01-18 12:00:01",NA,"2016-10-13 12:50:18"
"132",321,1,6009,11666,0,0,"2016-11-12 12:00:01",0,"2016-11-03 00:00:00","2016-10-13 12:50:18","2016-11-03 08:36:31",3,"2016-11-19 12:00:01",NA,"2016-10-13 12:50:18"
"133",328,3,6090,21668,0,0,"2017-01-12 12:00:01",0,"2017-01-09 00:00:00","2016-10-14 09:46:18","2017-01-09 10:38:12",3,"2017-01-19 12:00:01",NA,"2016-10-14 09:46:18"
"134",329,2,6090,21666,0,0,"2016-12-13 12:00:01",0,"2016-12-12 00:00:00","2016-10-14 09:46:18","2016-12-12 14:38:09",3,"2016-12-20 12:00:01",NA,"2016-10-14 09:46:18"
"135",330,1,6090,21666,0,0,"2016-11-13 12:00:01",0,"2016-11-10 00:00:00","2016-10-14 09:46:18","2016-11-10 11:36:34",3,"2016-11-20 12:00:01",NA,"2016-10-14 09:46:18"
"136",349,3,6235,33334,0,1333,"2017-01-15 12:00:01",1333,"2017-01-23 00:00:00","2016-10-17 06:18:24","2017-01-23 09:38:12",3,"2017-01-22 12:00:01","2017-01-23 00:10:31","2016-10-17 06:18:24"
"137",350,1,6235,33333,0,6669,"2016-11-16 12:00:01",6669,"2017-01-23 00:00:00","2016-10-17 06:18:24","2017-01-23 09:38:12",3,"2016-11-23 12:00:01","2017-01-19 00:10:31","2016-10-17 06:18:24"
"138",351,2,6235,33333,0,4001,"2016-12-16 12:00:01",4001,"2017-01-23 00:00:00","2016-10-17 06:18:24","2017-01-23 09:38:12",3,"2016-12-23 12:00:01","2017-01-21 00:10:29","2016-10-17 06:18:24"
"139",385,1,6368,33333,0,0,"2016-11-17 12:00:01",0,"2016-11-16 00:00:00","2016-10-18 09:42:23","2016-11-16 12:36:33",3,"2016-11-24 12:00:01",NA,"2016-10-18 09:42:23"
"140",386,2,6368,33333,0,0,"2016-12-17 12:00:01",0,"2016-12-16 00:00:00","2016-10-18 09:42:23","2016-12-16 10:38:11",3,"2016-12-24 12:00:01",NA,"2016-10-18 09:42:23"
"141",387,3,6368,33334,0,0,"2017-01-16 12:00:01",0,"2017-01-16 00:00:00","2016-10-18 09:42:23","2017-01-16 07:38:12",3,"2017-01-23 12:00:01",NA,"2016-10-18 09:42:23"
"142",517,2,6673,11666,0,0,"2016-12-20 12:00:00",0,"2016-12-08 00:00:00","2016-10-21 12:32:18","2016-12-08 06:38:09",3,"2016-12-27 12:00:00",NA,"2016-10-21 12:32:18"
"143",518,1,6673,11666,0,700,"2016-11-20 12:00:00",700,"2016-12-08 00:00:00","2016-10-21 12:32:18","2016-12-08 06:38:09",3,"2016-11-27 12:00:00","2016-12-05 00:10:23","2016-10-21 12:32:18"
"144",519,3,6673,11668,0,0,"2017-01-19 12:00:00",0,"2016-12-08 00:00:00","2016-10-21 12:32:18","2016-12-08 06:38:09",3,"2017-01-26 12:00:00",NA,"2016-10-21 12:32:18"
"145",520,3,6677,16668,0,0,"2017-01-19 12:00:00",0,"2017-01-13 00:00:00","2016-10-21 13:02:18","2017-01-13 06:38:12",3,"2017-01-26 12:00:00",NA,"2016-10-21 13:02:18"
"146",521,1,6677,16666,0,0,"2016-11-20 12:00:00",0,"2016-11-20 00:00:00","2016-10-21 13:02:18","2016-11-20 04:36:25",3,"2016-11-27 12:00:00",NA,"2016-10-21 13:02:18"
"147",522,2,6677,16666,0,0,"2016-12-20 12:00:00",0,"2016-12-20 00:00:00","2016-10-21 13:02:18","2016-12-20 06:38:10",3,"2016-12-27 12:00:00",NA,"2016-10-21 13:02:18"
"148",526,3,6689,16668,0,0,"2017-01-19 12:00:00",0,"2017-01-04 00:00:00","2016-10-21 14:16:18","2017-01-04 10:38:16",3,"2017-01-26 12:00:00",NA,"2016-10-21 14:16:18"
"149",527,1,6689,16666,0,0,"2016-11-20 12:00:00",0,"2016-11-17 00:00:00","2016-10-21 14:16:18","2016-11-17 07:36:31",3,"2016-11-27 12:00:00",NA,"2016-10-21 14:16:18"
"150",528,2,6689,16666,0,0,"2016-12-20 12:00:00",0,"2016-12-15 00:00:00","2016-10-21 14:16:18","2016-12-15 11:38:11",3,"2016-12-27 12:00:00",NA,"2016-10-21 14:16:18"
"151",550,3,6737,5000,0,0,"2017-01-20 12:00:01",0,"2017-01-12 00:00:00","2016-10-22 10:46:18","2017-01-12 07:38:11",3,"2017-01-27 12:00:01",NA,"2016-10-22 10:46:18"
"152",551,2,6737,5000,0,0,"2016-12-21 12:00:01",0,"2016-12-19 00:00:00","2016-10-22 10:46:18","2016-12-19 10:38:11",3,"2016-12-28 12:00:01",NA,"2016-10-22 10:46:18"
"153",552,1,6737,5000,0,0,"2016-11-21 12:00:01",0,"2016-11-14 00:00:00","2016-10-22 10:46:18","2016-11-14 03:36:32",3,"2016-11-28 12:00:01",NA,"2016-10-22 10:46:18"
"154",556,2,6742,6666,0,0,"2016-12-21 12:00:01",0,"2016-12-20 00:00:00","2016-10-22 11:34:18","2016-12-20 15:38:09",3,"2016-12-28 12:00:01",NA,"2016-10-22 11:34:18"
"155",557,1,6742,6666,0,0,"2016-11-21 12:00:01",0,"2016-11-21 00:00:00","2016-10-22 11:34:18","2016-11-21 17:36:23",3,"2016-11-28 12:00:01",NA,"2016-10-22 11:34:18"
"156",558,3,6742,6668,0,0,"2017-01-20 12:00:01",0,"2016-12-29 00:00:00","2016-10-22 11:34:18","2016-12-29 13:38:11",3,"2017-01-27 12:00:01",NA,"2016-10-22 11:34:18"
"157",619,1,6866,11666,0,0,"2016-11-24 12:00:00",0,"2016-11-22 00:00:00","2016-10-24 18:26:23","2016-11-22 05:36:24",3,"2016-12-01 12:00:00",NA,"2016-10-24 18:26:23"
"158",620,3,6866,11668,0,0,"2017-01-23 12:00:00",0,"2017-01-23 00:00:00","2016-10-24 18:26:23","2017-01-23 05:38:12",3,"2017-01-30 12:00:00",NA,"2016-10-24 18:26:23"
"159",621,2,6866,11666,0,0,"2016-12-24 12:00:00",0,"2016-12-24 00:00:00","2016-10-24 18:26:23","2016-12-24 10:38:10",3,"2016-12-31 12:00:00",NA,"2016-10-24 18:26:23"
"160",634,3,6891,18334,0,733,"2017-01-23 12:00:01",733,"2017-02-02 00:00:00","2016-10-25 06:40:19","2017-02-02 06:38:17",3,"2017-01-30 12:00:01","2017-01-31 00:10:39","2016-10-25 06:40:19"
"161",635,1,6891,18333,0,0,"2016-11-24 12:00:01",0,"2016-11-24 00:00:00","2016-10-25 06:40:19","2016-11-24 04:36:22",3,"2016-12-01 12:00:01",NA,"2016-10-25 06:40:19"
"162",636,2,6891,18333,0,0,"2016-12-24 12:00:01",0,"2016-12-31 00:00:00","2016-10-25 06:40:19","2016-12-31 07:38:10",3,"2016-12-31 12:00:01",NA,"2016-10-25 06:40:19"
"163",673,3,6927,6668,0,0,"2017-01-23 12:00:00",0,"2017-01-09 00:00:00","2016-10-25 09:34:18","2017-02-21 12:10:34",1,"2017-01-30 12:00:00","2017-02-21 00:10:34","2016-10-25 09:34:18"
"164",674,1,6927,6666,0,0,"2016-11-24 12:00:00",0,"2016-10-28 00:00:00","2016-10-25 09:34:18","2016-10-28 08:36:33",3,"2016-12-01 12:00:00",NA,"2016-10-25 09:34:18"
"165",675,2,6927,6666,0,0,"2016-12-24 12:00:00",0,"2016-10-28 00:00:00","2016-10-25 09:34:18","2016-10-28 08:36:33",3,"2016-12-31 12:00:00",NA,"2016-10-25 09:34:18"
"166",922,3,7167,10000,0,0,"2017-01-25 12:00:00",0,"2017-01-18 00:00:00","2016-10-27 11:50:18","2017-01-18 08:38:12",3,"2017-02-01 12:00:00",NA,"2016-10-27 11:50:18"
"167",923,2,7167,10000,0,0,"2016-12-26 12:00:00",0,"2016-12-27 00:00:00","2016-10-27 11:50:18","2016-12-27 06:38:11",3,"2017-01-02 12:00:00",NA,"2016-10-27 11:50:18"
"168",924,1,7167,10000,0,0,"2016-11-26 12:00:00",0,"2016-11-25 00:00:00","2016-10-27 11:50:18","2016-11-25 06:36:24",3,"2016-12-03 12:00:00",NA,"2016-10-27 11:50:18"
"169",940,1,7190,10000,10000,14200,"2016-11-27 12:00:01",0,NA,"2016-10-28 04:36:29","2018-04-02 00:32:22",32036,"2016-12-04 12:00:01","2018-04-02 00:32:22","2016-10-28 04:36:29"
"170",941,3,7190,10000,10000,12400,"2017-01-26 12:00:01",0,NA,"2016-10-28 04:36:29","2018-03-30 00:32:24",32036,"2017-02-02 12:00:01","2018-03-30 00:32:24","2016-10-28 04:36:29"
"171",942,2,7190,10000,10000,13400,"2016-12-27 12:00:01",0,NA,"2016-10-28 04:36:29","2018-04-04 00:32:21",32036,"2017-01-03 12:00:01","2018-04-04 00:32:21","2016-10-28 04:36:29"
"172",970,3,7218,13334,0,0,"2017-01-26 12:00:00",0,"2016-12-07 00:00:00","2016-10-28 07:50:18","2016-12-07 03:38:11",3,"2017-02-02 12:00:00",NA,"2016-10-28 07:50:18"
"173",971,1,7218,13333,0,533,"2016-11-27 12:00:00",533,"2016-12-07 00:00:00","2016-10-28 07:50:18","2016-12-07 03:38:11",3,"2016-12-04 12:00:00","2016-12-05 00:10:23","2016-10-28 07:50:18"
"174",972,2,7218,13333,0,0,"2016-12-27 12:00:00",0,"2016-12-07 00:00:00","2016-10-28 07:50:18","2016-12-07 03:38:11",3,"2017-01-03 12:00:00",NA,"2016-10-28 07:50:18"
"175",1045,3,7490,11668,0,0,"2017-01-30 12:00:01",0,"2016-11-23 00:00:00","2016-11-01 07:44:05","2016-11-24 01:02:40",3,"2017-02-06 12:00:01",NA,"2016-11-01 07:44:05"
"176",1046,1,7490,11666,0,0,"2016-12-01 12:00:01",0,"2016-11-21 00:00:00","2016-11-01 07:44:05","2016-11-21 07:36:36",3,"2016-12-08 12:00:01",NA,"2016-11-01 07:44:05"
"177",1047,2,7490,11666,0,0,"2016-12-31 12:00:01",0,"2016-11-21 00:00:00","2016-11-01 07:44:05","2016-11-21 09:36:33",3,"2017-01-07 12:00:01",NA,"2016-11-01 07:44:05"
"178",1048,2,7493,5000,0,0,"2016-12-31 12:00:00",0,"2017-01-07 00:00:00","2016-11-01 07:48:25","2017-01-07 11:38:12",3,"2017-01-07 12:00:00",NA,"2016-11-01 07:48:25"
"179",1049,3,7493,5000,0,0,"2017-01-30 12:00:00",0,"2017-02-06 00:00:00","2016-11-01 07:48:25","2017-02-06 14:38:10",3,"2017-02-06 12:00:00",NA,"2016-11-01 07:48:25"
"180",1050,1,7493,5000,0,0,"2016-12-01 12:00:00",0,"2016-12-06 00:00:00","2016-11-01 07:48:25","2016-12-06 14:38:11",3,"2016-12-08 12:00:00",NA,"2016-11-01 07:48:25"
"181",1051,2,7497,11666,0,0,"2016-12-31 12:00:00",0,"2017-01-02 00:00:00","2016-11-01 08:06:24","2017-01-03 10:38:10",3,"2017-01-07 12:00:00",NA,"2016-11-01 08:06:24"
"182",1052,3,7497,11668,0,0,"2017-01-30 12:00:00",0,"2017-01-02 00:00:00","2016-11-01 08:06:24","2017-01-03 10:38:10",3,"2017-02-06 12:00:00",NA,"2016-11-01 08:06:24"
"183",1053,1,7497,11666,0,0,"2016-12-01 12:00:00",0,"2016-12-08 00:00:00","2016-11-01 08:06:24","2016-12-08 10:38:09",3,"2016-12-08 12:00:00",NA,"2016-11-01 08:06:24"
"184",1081,2,7546,10000,0,0,"2016-12-31 12:00:01",0,"2016-12-29 00:00:00","2016-11-01 11:36:32","2016-12-29 11:38:16",3,"2017-01-07 12:00:01",NA,"2016-11-01 11:36:32"
"185",1082,3,7546,10000,0,0,"2017-01-30 12:00:01",0,"2017-01-05 00:00:00","2016-11-01 11:36:32","2017-01-05 08:38:13",3,"2017-02-06 12:00:01",NA,"2016-11-01 11:36:32"
"186",1083,1,7546,10000,0,0,"2016-12-01 12:00:01",0,"2016-11-29 00:00:00","2016-11-01 11:36:32","2016-11-29 08:36:24",3,"2016-12-08 12:00:01",NA,"2016-11-01 11:36:32"
"187",1084,2,7547,6666,0,0,"2016-12-31 12:00:01",0,"2016-12-30 00:00:00","2016-11-01 11:42:25","2016-12-30 05:38:11",3,"2017-01-07 12:00:01",NA,"2016-11-01 11:42:25"
"188",1085,1,7547,6666,0,0,"2016-12-01 12:00:01",0,"2016-11-30 00:00:00","2016-11-01 11:42:25","2016-11-30 04:36:20",3,"2016-12-08 12:00:01",NA,"2016-11-01 11:42:25"
"189",1086,3,7547,6668,0,0,"2017-01-30 12:00:01",0,"2017-01-30 00:00:00","2016-11-01 11:42:25","2017-01-30 08:38:11",3,"2017-02-06 12:00:01",NA,"2016-11-01 11:42:25"
"190",1117,2,7652,25000,0,0,"2017-01-01 12:00:00",0,"2017-01-02 00:00:00","2016-11-02 09:40:23","2017-01-02 13:38:10",3,"2017-01-08 12:00:00",NA,"2016-11-02 09:40:23"
"191",1118,1,7652,25000,0,0,"2016-12-02 12:00:00",0,"2016-12-02 00:00:00","2016-11-02 09:40:23","2016-12-02 07:38:09",3,"2016-12-09 12:00:00",NA,"2016-11-02 09:40:23"
"192",1119,3,7652,25000,0,0,"2017-01-31 12:00:00",0,"2017-02-01 00:00:00","2016-11-02 09:40:23","2017-02-01 07:38:40",3,"2017-02-07 12:00:00",NA,"2016-11-02 09:40:23"
"193",1126,1,7668,10000,0,1200,"2016-12-02 12:00:00",1200,"2017-01-07 00:00:00","2016-11-02 10:58:19","2017-01-07 12:38:10",3,"2016-12-09 12:00:00","2017-01-07 00:10:30","2016-11-02 10:58:19"
"194",1127,2,7668,10000,0,0,"2017-01-01 12:00:00",0,"2017-01-07 00:00:00","2016-11-02 10:58:19","2017-01-07 12:38:10",3,"2017-01-08 12:00:00",NA,"2016-11-02 10:58:19"
"195",1128,3,7668,10000,0,0,"2017-01-31 12:00:00",0,"2017-01-07 00:00:00","2016-11-02 10:58:19","2017-01-07 12:38:10",3,"2017-02-07 12:00:00",NA,"2016-11-02 10:58:19"
"196",1147,3,7690,28334,0,0,"2017-01-31 12:00:01",0,"2016-12-28 00:00:00","2016-11-02 13:30:25","2016-12-28 07:38:10",3,"2017-02-07 12:00:01",NA,"2016-11-02 13:30:25"
"197",1148,2,7690,28333,0,0,"2017-01-01 12:00:01",0,"2016-12-28 00:00:00","2016-11-02 13:30:25","2016-12-28 07:38:10",3,"2017-01-08 12:00:01",NA,"2016-11-02 13:30:25"
"198",1149,1,7690,28333,0,2267,"2016-12-02 12:00:01",2267,"2016-12-28 00:00:00","2016-11-02 13:30:25","2016-12-28 07:38:10",3,"2016-12-09 12:00:01","2016-12-24 00:10:23","2016-11-02 13:30:25"
"199",1156,1,7727,11666,0,0,"2016-12-03 12:00:00",0,"2016-12-06 00:00:00","2016-11-03 04:20:19","2016-12-06 11:38:10",3,"2016-12-10 12:00:00",NA,"2016-11-03 04:20:19"
"200",1157,3,7727,11668,0,0,"2017-02-01 12:00:00",0,"2017-02-07 00:00:00","2016-11-03 04:20:19","2017-02-07 13:38:16",3,"2017-02-08 12:00:00",NA,"2016-11-03 04:20:19"
"201",1158,2,7727,11666,0,0,"2017-01-02 12:00:00",0,"2017-01-07 00:00:00","2016-11-03 04:20:19","2017-01-07 09:38:14",3,"2017-01-09 12:00:00",NA,"2016-11-03 04:20:19"
"202",1159,3,7729,11668,0,0,"2017-02-01 12:00:00",0,"2017-02-07 00:00:00","2016-11-03 04:24:24","2017-02-07 13:38:12",3,"2017-02-08 12:00:00",NA,"2016-11-03 04:24:24"
"203",1160,1,7729,11666,0,0,"2016-12-03 12:00:00",0,"2016-12-06 00:00:00","2016-11-03 04:24:24","2016-12-06 11:38:10",3,"2016-12-10 12:00:00",NA,"2016-11-03 04:24:24"
"204",1161,2,7729,11666,0,0,"2017-01-02 12:00:00",0,"2017-01-07 00:00:00","2016-11-03 04:24:24","2017-01-07 09:38:13",3,"2017-01-09 12:00:00",NA,"2016-11-03 04:24:24"
"205",1174,3,7780,6668,0,0,"2017-02-01 12:00:01",0,"2017-01-20 00:00:00","2016-11-03 08:28:18","2017-01-20 09:38:10",3,"2017-02-08 12:00:01",NA,"2016-11-03 08:28:18"
"206",1175,1,7780,6666,0,0,"2016-12-03 12:00:01",0,"2016-12-08 00:00:00","2016-11-03 08:28:18","2016-12-08 06:38:11",3,"2016-12-10 12:00:01",NA,"2016-11-03 08:28:18"
"207",1176,2,7780,6666,0,400,"2017-01-02 12:00:01",400,"2017-01-20 00:00:00","2016-11-03 08:28:18","2017-01-20 09:38:10",3,"2017-01-09 12:00:01","2017-01-17 00:10:30","2016-11-03 08:28:18"
"208",1180,3,7784,16668,0,0,"2017-02-01 12:00:00",0,"2017-02-01 00:00:00","2016-11-03 08:47:50","2017-02-01 09:38:11",3,"2017-02-08 12:00:00",NA,"2016-11-03 08:47:50"
"209",1181,2,7784,16666,0,0,"2017-01-02 12:00:00",0,"2017-01-02 00:00:00","2016-11-03 08:47:50","2017-01-02 09:38:14",3,"2017-01-09 12:00:00",NA,"2016-11-03 08:47:50"
"210",1182,1,7784,16666,0,0,"2016-12-03 12:00:00",0,"2016-12-03 00:00:00","2016-11-03 08:47:50","2016-12-03 04:38:12",3,"2016-12-10 12:00:00",NA,"2016-11-03 08:47:50"
"211",1192,1,7800,10000,0,0,"2016-12-03 12:00:00",0,"2016-11-24 00:00:00","2016-11-03 10:14:19","2016-11-24 03:36:23",3,"2016-12-10 12:00:00",NA,"2016-11-03 10:14:19"
"212",1193,2,7800,10000,0,0,"2017-01-02 12:00:00",0,"2016-11-24 00:00:00","2016-11-03 10:14:19","2016-11-24 03:36:23",3,"2017-01-09 12:00:00",NA,"2016-11-03 10:14:19"
"213",1194,3,7800,10000,0,0,"2017-02-01 12:00:00",0,"2016-11-24 00:00:00","2016-11-03 10:14:19","2016-11-24 03:36:23",3,"2017-02-08 12:00:00",NA,"2016-11-03 10:14:19"
"214",1201,1,7815,16666,0,0,"2016-12-03 12:00:01",0,"2016-12-03 00:00:00","2016-11-03 11:48:25","2016-12-03 10:38:10",3,"2016-12-10 12:00:01",NA,"2016-11-03 11:48:25"
"215",1202,2,7815,16666,0,0,"2017-01-02 12:00:01",0,"2017-01-02 00:00:00","2016-11-03 11:48:25","2017-01-02 09:38:15",3,"2017-01-09 12:00:01",NA,"2016-11-03 11:48:25"
"216",1203,3,7815,16668,0,0,"2017-02-01 12:00:01",0,"2017-01-31 00:00:00","2016-11-03 11:48:25","2017-01-31 08:38:18",3,"2017-02-08 12:00:01",NA,"2016-11-03 11:48:25"
"217",1213,2,7867,13333,0,0,"2017-01-03 12:00:01",0,"2016-12-05 00:00:00","2016-11-04 05:41:09","2016-12-05 04:38:11",3,"2017-01-10 12:00:01",NA,"2016-11-04 05:41:09"
"218",1214,3,7867,13334,0,0,"2017-02-02 12:00:01",0,"2016-12-05 00:00:00","2016-11-04 05:41:09","2016-12-05 04:38:11",3,"2017-02-09 12:00:01",NA,"2016-11-04 05:41:09"
"219",1215,1,7867,13333,0,0,"2016-12-04 12:00:01",0,"2016-12-03 00:00:00","2016-11-04 05:41:09","2016-12-03 12:38:11",3,"2016-12-11 12:00:01",NA,"2016-11-04 05:41:09"
"220",1258,3,7938,10000,10000,12200,"2017-02-02 12:00:00",0,NA,"2016-11-04 11:40:19","2018-03-30 00:32:24",32036,"2017-02-09 12:00:00","2018-03-30 00:32:24","2016-11-04 11:40:19"
"221",1259,2,7938,10000,10000,13200,"2017-01-03 12:00:00",0,NA,"2016-11-04 11:40:19","2018-04-04 00:32:21",32036,"2017-01-10 12:00:00","2018-04-04 00:32:21","2016-11-04 11:40:19"
"222",1260,1,7938,10000,10000,14000,"2016-12-04 12:00:00",0,NA,"2016-11-04 11:40:19","2018-04-02 00:32:22",32036,"2016-12-11 12:00:00","2018-04-02 00:32:22","2016-11-04 11:40:19"
"223",1309,2,8097,8333,0,0,"2017-01-06 12:00:00",0,"2017-01-12 00:00:00","2016-11-07 07:06:25","2017-01-12 04:38:11",3,"2017-01-13 12:00:00",NA,"2016-11-07 07:06:25"
"224",1310,1,8097,8333,0,0,"2016-12-07 12:00:00",0,"2016-12-14 00:00:00","2016-11-07 07:06:25","2016-12-14 07:38:11",3,"2016-12-14 12:00:00",NA,"2016-11-07 07:06:25"
"225",1311,3,8097,8334,0,0,"2017-02-05 12:00:00",0,"2017-01-12 00:00:00","2016-11-07 07:06:25","2017-01-12 04:38:11",3,"2017-02-12 12:00:00",NA,"2016-11-07 07:06:25"
"226",1324,2,8129,26666,0,0,"2017-01-06 12:00:01",0,"2017-01-13 00:00:00","2016-11-07 09:46:19","2017-01-13 12:38:12",3,"2017-01-13 12:00:01",NA,"2016-11-07 09:46:19"
"227",1325,1,8129,26666,0,0,"2016-12-07 12:00:01",0,"2016-12-14 00:00:00","2016-11-07 09:46:19","2016-12-14 11:38:11",3,"2016-12-14 12:00:01",NA,"2016-11-07 09:46:19"
"228",1326,3,8129,26668,0,1067,"2017-02-05 12:00:01",1067,"2017-02-14 00:00:00","2016-11-07 09:46:19","2017-02-14 03:38:15",3,"2017-02-12 12:00:01","2017-02-13 00:10:43","2016-11-07 09:46:19"
"229",1330,2,8132,23333,0,0,"2017-01-06 12:00:01",0,"2016-12-30 00:00:00","2016-11-07 10:12:25","2016-12-30 09:38:09",3,"2017-01-13 12:00:01",NA,"2016-11-07 10:12:25"
"230",1331,3,8132,23334,0,0,"2017-02-05 12:00:01",0,"2017-01-02 00:00:00","2016-11-07 10:12:25","2017-01-02 10:38:12",3,"2017-02-12 12:00:01",NA,"2016-11-07 10:12:25"
"231",1332,1,8132,23333,0,0,"2016-12-07 12:00:01",0,"2016-12-02 00:00:00","2016-11-07 10:12:25","2016-12-02 09:38:13",3,"2016-12-14 12:00:01",NA,"2016-11-07 10:12:25"
"232",1348,2,8151,23333,0,0,"2017-01-06 12:00:00",0,"2016-12-02 00:00:00","2016-11-07 11:24:24","2016-12-02 05:38:15",3,"2017-01-13 12:00:00",NA,"2016-11-07 11:24:24"
"233",1349,1,8151,23333,0,0,"2016-12-07 12:00:00",0,"2016-12-02 00:00:00","2016-11-07 11:24:24","2016-12-02 05:38:15",3,"2016-12-14 12:00:00",NA,"2016-11-07 11:24:24"
"234",1350,3,8151,23334,0,0,"2017-02-05 12:00:00",0,"2016-12-02 00:00:00","2016-11-07 11:24:24","2016-12-02 05:38:15",3,"2017-02-12 12:00:00",NA,"2016-11-07 11:24:24"
"235",1360,2,8163,13333,0,0,"2017-01-07 12:00:00",0,"2016-12-31 00:00:00","2016-11-07 18:05:18","2016-12-31 05:38:08",3,"2017-01-14 12:00:00",NA,"2016-11-07 18:05:18"
"236",1361,3,8163,13334,0,0,"2017-02-06 12:00:00",0,"2016-12-31 00:00:00","2016-11-07 18:05:18","2016-12-31 05:38:08",3,"2017-02-13 12:00:00",NA,"2016-11-07 18:05:18"
"237",1362,1,8163,13333,0,0,"2016-12-08 12:00:00",0,"2016-12-08 00:00:00","2016-11-07 18:05:18","2016-12-08 07:38:13",3,"2016-12-15 12:00:00",NA,"2016-11-07 18:05:18"
"238",1363,1,8166,10000,0,0,"2016-12-08 12:00:00",0,"2016-12-09 00:00:00","2016-11-08 00:08:12","2016-12-09 03:38:10",3,"2016-12-15 12:00:00",NA,"2016-11-08 00:08:12"
"239",1364,3,8166,10000,0,0,"2017-02-06 12:00:00",0,"2016-12-19 00:00:00","2016-11-08 00:08:12","2016-12-19 11:38:10",3,"2017-02-13 12:00:00",NA,"2016-11-08 00:08:12"
"240",1365,2,8166,10000,0,0,"2017-01-07 12:00:00",0,"2016-12-19 00:00:00","2016-11-08 00:08:12","2016-12-19 11:38:10",3,"2017-01-14 12:00:00",NA,"2016-11-08 00:08:12"
"241",1366,2,8167,30000,0,0,"2017-01-07 12:00:01",0,"2017-01-07 00:00:00","2016-11-08 00:20:11","2017-01-07 04:38:09",3,"2017-01-14 12:00:01",NA,"2016-11-08 00:20:11"
"242",1367,1,8167,30000,0,0,"2016-12-08 12:00:01",0,"2016-12-06 00:00:00","2016-11-08 00:20:11","2016-12-06 09:38:11",3,"2016-12-15 12:00:01",NA,"2016-11-08 00:20:11"
"243",1368,3,8167,30000,0,0,"2017-02-06 12:00:01",0,"2017-01-07 00:00:00","2016-11-08 00:20:11","2017-01-07 04:38:09",3,"2017-02-13 12:00:01",NA,"2016-11-08 00:20:11"
"244",1384,2,8185,33333,0,0,"2017-01-07 12:00:01",0,"2017-01-06 00:00:00","2016-11-08 05:37:39","2017-01-06 05:38:11",3,"2017-01-14 12:00:01",NA,"2016-11-08 05:37:39"
"245",1385,3,8185,33334,0,0,"2017-02-06 12:00:01",0,"2017-01-06 00:00:00","2016-11-08 05:37:39","2017-01-06 05:38:11",3,"2017-02-13 12:00:01",NA,"2016-11-08 05:37:39"
"246",1386,1,8185,33333,0,3334,"2016-12-08 12:00:01",3334,"2017-01-06 00:00:00","2016-11-08 05:37:39","2017-01-06 05:38:11",3,"2016-12-15 12:00:01","2017-01-06 00:10:29","2016-11-08 05:37:39"
"247",1387,3,8186,13334,0,0,"2017-02-06 12:00:01",0,"2017-02-08 00:00:00","2016-11-08 05:39:31","2017-02-08 03:38:20",3,"2017-02-13 12:00:01",NA,"2016-11-08 05:39:31"
"248",1388,1,8186,13333,0,0,"2016-12-08 12:00:01",0,"2016-12-08 00:00:00","2016-11-08 05:39:31","2016-12-08 10:38:10",3,"2016-12-15 12:00:01",NA,"2016-11-08 05:39:31"
"249",1389,2,8186,13333,0,0,"2017-01-07 12:00:01",0,"2017-01-10 00:00:00","2016-11-08 05:39:31","2017-01-10 12:38:11",3,"2017-01-14 12:00:01",NA,"2016-11-08 05:39:31"
"250",1396,1,8193,8333,0,0,"2016-12-08 12:00:01",0,"2016-12-06 00:00:00","2016-11-08 06:27:51","2016-12-06 10:38:12",3,"2016-12-15 12:00:01",NA,"2016-11-08 06:27:51"
"251",1397,3,8193,8334,0,0,"2017-02-06 12:00:01",0,"2017-01-20 00:00:00","2016-11-08 06:27:51","2017-01-20 03:38:10",3,"2017-02-13 12:00:01",NA,"2016-11-08 06:27:51"
"252",1398,2,8193,8333,0,0,"2017-01-07 12:00:01",0,"2017-01-06 00:00:00","2016-11-08 06:27:51","2017-01-06 03:38:09",3,"2017-01-14 12:00:01",NA,"2016-11-08 06:27:51"
"253",1408,2,8213,16666,0,706,"2017-01-07 12:00:01",706,"2017-02-06 00:00:00","2016-11-08 07:53:50","2017-02-06 11:38:13",3,"2017-01-14 12:00:01","2017-02-05 00:10:41","2016-11-08 07:53:50"
